funded_amnt,int_rate,installment,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_bad
3800,9.99%,122.6,24.02,0,1,7,0,17427,76.1,30,0
4800,10.99%,157.13,21.96,2,2,16,0,15594,20.2,41,0
10000,11.86%,221.74,10.73,0,1,7,0,8336,55.4,14,0
14000,7.88%,437.93,15.87,0,0,20,0,232755,23,42,0
1800,16.49%,63.72,2.57,0,2,3,0,4426,63.2,3,0
10000,15.28%,348.03,16.49,1,0,9,0,11959,53.6,19,0
10750,14.96%,372.44,22.45,1,1,9,0,15146,77.3,18,0
5600,12.21%,186.57,4.36,1,5,6,1,6788,26.7,24,0
5000,9.32%,159.74,1.56,0,0,5,0,1303,23.7,11,0
20000,13.57%,679.37,18.81,0,6,19,0,0,0,34,0
5325,10.51%,173.11,21.12,0,1,19,0,30067,61.8,41,0
15450,13.93%,527.52,19.71,0,3,11,1,12032,87.2,17,1
27575,17.58%,693.94,10.76,0,2,7,0,13087,72.7,23,1
12250,14.27%,420.29,22.8,0,0,17,0,14161,84.8,26,0
6000,16.45%,147.35,2.99,1,1,10,0,2219,9.7,30,0
7200,16.02%,175.17,9.91,0,0,4,0,7193,91.1,5,0
25000,15.31%,870.39,20.45,0,0,11,0,24105,84.6,33,0
10000,5.99%,304.18,3.59,0,1,10,0,18786,33.5,28,0
8000,14.46%,188.06,2,0,1,7,0,8225,87.3,23,1
5000,8.90%,158.77,15.47,0,0,12,0,14457,79,19,0
12000,6.62%,368.45,13.65,0,0,7,0,9873,80.3,21,0
6000,15.33%,208.97,16.03,0,0,10,0,3687,92.2,17,0
6000,7.51%,186.67,19.34,0,0,18,0,21285,34,38,0
4200,8.94%,133.45,19.24,0,3,9,0,15366,50.9,20,0
10000,10.28%,323.98,10.7,0,0,4,0,3534,54.4,4,0
4150,17.58%,149.16,0.67,0,1,3,0,692,46.1,14,0
13000,11.89%,431.14,20.11,0,0,7,0,12755,64.4,20,0
3000,7.88%,93.85,8.83,0,1,8,0,4648,48.4,11,0
20000,13.80%,463.3,28.58,0,1,12,0,18179,49.3,23,1
18000,8.88%,571.4,18.38,0,0,16,0,12969,46.3,29,0
20675,12.99%,470.32,12.86,0,0,8,0,22647,37.6,29,0
15000,19.79%,395.66,16.27,0,1,13,0,13883,83.1,52,0
2000,14.27%,68.62,8,0,0,5,0,1894,78.9,24,1
13000,6.54%,398.68,23.17,0,0,5,0,14159,44.4,15,0
28000,14.27%,655.44,9.46,0,1,9,0,17936,68.1,29,0
9600,9.99%,309.72,17.1,0,3,18,0,10793,20.7,59,0
4000,9.99%,84.97,22.91,0,0,6,1,0,0,27,1
20000,13.99%,465.27,21.33,0,3,8,0,11372,49.7,19,0
3200,9.25%,102.14,22.9,0,2,11,0,6607,44.6,32,0
8875,8.90%,281.81,24.29,0,0,10,0,8890,69.5,23,0
6000,15.70%,210.07,13.2,0,1,6,0,10945,99.5,8,0
1200,11.54%,39.6,2.04,0,2,3,0,1153,75.8,4,0
3600,12.42%,120.3,9.2,1,1,6,0,2812,54.1,27,0
12000,15.95%,291.5,6.21,0,3,4,0,5056,91.9,12,0
24000,13.11%,809.88,6.48,0,4,14,0,108432,74.5,35,0
15000,9.76%,482.32,5.77,0,1,22,0,3050,2.9,49,1
3200,9.99%,103.24,0,0,1,2,0,0,0,9,0
17425,20.69%,468.38,5.16,0,0,6,0,12263,93.6,11,1
5000,15.27%,173.99,14.71,0,1,7,0,3340,79.5,17,1
10000,19.04%,259.63,19.17,0,0,9,0,6205,91.5,13,1
10000,7.51%,311.11,9.12,0,0,9,0,11451,47.9,30,0
20000,15.95%,702.65,22.44,0,1,14,0,8781,14.8,37,0
6100,11.91%,202.35,21.82,0,4,11,0,32573,65,20,0
3625,11.11%,118.87,22.9,0,0,7,0,13455,74.3,10,1
8000,10.99%,261.88,14.15,0,4,5,0,29,0.5,10,0
4800,9.25%,153.2,1.81,0,2,3,0,2124,81.7,5,0
5600,10.99%,183.32,14.27,0,0,15,0,17817,43.2,33,0
20000,12.69%,451.9,29.73,0,1,12,0,29009,61.1,28,0
4000,7.88%,80.88,7.33,1,0,21,0,2913,13.8,49,0
13500,8.49%,426.1,21.63,0,0,14,0,10163,33.3,31,0
6500,8.94%,206.52,16.45,0,0,9,0,12658,53.4,20,0
9600,16.32%,235.09,15.2,0,0,7,0,8522,52.9,8,0
7000,7.51%,217.78,14.23,0,0,8,0,14357,58.4,24,0
20000,18.25%,510.6,17.79,0,0,5,0,15373,89.4,11,0
2000,9.91%,64.45,19.92,1,0,11,0,10655,28.7,28,1
4000,16.77%,142.16,0.93,0,0,2,0,1992,86.6,13,0
4000,5.42%,120.64,19.27,0,0,9,0,12897,31.9,20,0
3750,15.65%,131.19,17.31,0,1,1,0,0,NA,4,0
14800,13.49%,340.47,21.31,0,0,15,0,9004,84.1,25,0
3000,11.78%,99.33,0.66,0,0,5,0,843,30.1,6,0
5200,9.99%,167.77,4.6,0,1,6,0,4916,69.2,9,0
6500,17.99%,165.03,15.08,0,0,14,0,5214,66.8,16,0
4800,9.99%,154.86,17.18,0,1,23,0,14919,23.8,32,0
9600,7.49%,298.58,14.31,0,0,11,0,6995,51.8,35,0
10000,11.83%,331.34,23.54,0,5,12,0,28045,51.8,30,0
2500,7.49%,77.76,21.6,1,0,8,0,5081,21.7,33,1
3000,9.99%,96.79,19.09,0,4,6,1,13771,78.2,16,0
5000,16.32%,176.58,9.86,0,5,10,0,15812,88.1,33,0
4500,10.83%,146.97,8.66,0,0,5,1,13103,53.5,32,0
4750,6.54%,93.03,19.96,0,0,10,0,3735,42.4,29,0
4800,14.65%,165.58,11.59,0,3,11,0,2205,45,18,0
12000,9.88%,386.53,11.86,0,1,16,0,2174,5.7,45,0
15000,6.91%,462.54,9.7,0,0,4,0,13717,37.8,21,0
3000,13.98%,69.78,13.61,3,1,7,0,1203,57.3,25,0
15000,13.47%,508.84,10.69,0,1,8,0,14045,85.6,14,0
7200,14.35%,247.31,16.7,0,0,6,0,9517,88.9,12,0
21250,19.79%,787.46,19.2,0,6,20,0,40407,63.5,36,0
19200,11.36%,631.9,19.34,0,1,15,0,228,11.4,42,0
7000,7.29%,217.07,14.75,0,1,10,0,22815,39.1,25,0
10625,6.62%,326.23,16.89,0,1,8,0,1099,8.8,17,0
8000,12.53%,267.73,16.25,0,0,8,0,55821,95.8,22,0
7500,12.98%,252.64,16.54,0,0,7,0,7876,77.2,18,0
8500,7.90%,265.97,11.62,0,1,8,0,163,3.2,30,0
7000,11.49%,230.8,20.08,0,2,8,0,70388,70.5,22,0
20000,20.89%,539.84,16.63,0,1,10,0,10470,79.9,24,1
19950,14.96%,691.17,10.29,0,0,4,0,12560,53,7,0
25000,15.20%,869.09,7.4,0,0,16,0,21555,46.8,29,1
20000,8.90%,635.07,14.99,0,2,8,0,10559,44.5,17,0
10200,6.62%,313.18,17.03,0,0,8,0,16771,66.6,26,0
9000,7.49%,279.92,6,0,1,5,0,11385,51.1,8,0
15575,13.49%,358.3,18.74,0,0,14,0,24941,31.4,43,0
21875,15.65%,527.9,11.31,0,1,12,0,52616,58.2,25,0
8000,14.84%,276.7,5.97,1,2,5,1,4127,29.1,11,0
15000,9.63%,481.42,8.44,0,2,13,0,67128,31.3,31,0
1200,18.25%,43.54,24.12,4,3,2,0,0,0.12,8,1
5500,7.74%,171.71,4.38,0,1,12,0,3467,19.5,15,0
6500,5.79%,197.13,16.14,0,3,7,0,10506,35.4,23,0
22000,10.65%,716.62,20.02,0,0,14,0,28313,41.7,22,0
17000,10.62%,553.52,8.06,0,1,10,0,20074,42.2,22,0
8000,15.23%,278.23,2.67,0,2,6,0,3214,74.7,12,0
9600,5.42%,289.54,3.72,0,0,9,0,7512,36.5,14,0
3500,11.91%,116.1,2.47,0,1,6,0,23806,60.6,7,0
7000,7.51%,217.78,16.58,0,1,8,0,6458,32.9,15,0
16000,16.40%,392.5,9.69,0,1,8,1,6856,40.1,18,0
9600,15.58%,231.32,18.74,0,3,18,0,16965,51.3,44,0
4000,7.49%,124.41,1.58,1,3,8,0,296,1.8,28,0
4225,9.83%,136,11.93,1,0,6,0,19708,37.1,16,0
4800,13.61%,163.15,12.5,0,1,15,0,2688,23.2,23,0
13325,6.91%,410.89,16.86,0,0,6,0,19243,63.5,12,0
6000,6.62%,184.23,12.09,0,1,6,0,13764,82.9,19,0
12400,7.51%,385.78,5.84,0,0,5,0,6975,46.8,15,0
20000,11.83%,662.68,13.8,0,4,8,0,15968,28.6,13,0
20000,13.11%,674.9,14.29,0,0,11,0,21231,53.1,33,1
20950,11.86%,464.55,7.83,0,0,12,0,11606,15.5,34,1
14000,13.85%,477.46,9.61,0,3,7,0,294,14.7,19,1
15000,16.45%,368.37,2.56,1,0,5,0,2306,37.2,10,1
1500,14.42%,51.58,11.4,0,0,4,0,457,18,13,0
5000,11.49%,109.94,3,0,0,7,0,172,0.9,14,0
21000,7.90%,657.1,13.6,0,3,6,0,10078,42.7,34,0
11600,5.42%,349.86,14.26,0,0,7,0,23385,35.7,16,0
13000,15.96%,315.86,8.27,0,1,15,0,15391,56.5,34,0
1000,9.99%,32.27,22.02,6,0,12,1,865,5.8,32,0
7475,5.99%,227.38,4.69,1,0,8,0,5979,11.9,27,0
30000,18.07%,762.95,7.18,0,0,12,0,16210,59.4,46,0
20000,9.62%,421.22,14.4,0,0,12,0,695,26.8,24,0
6000,8.90%,190.52,18.05,0,0,6,0,4929,44.8,9,0
9500,14.74%,328.1,19.81,0,2,13,0,28594,67,48,0
20000,12.21%,666.3,9.22,0,2,10,0,0,0,33,0
6000,6.92%,185.05,5.54,0,4,10,0,5774,21.4,23,0
5000,9.99%,161.32,13.1,0,0,8,0,20210,70.4,20,0
15000,11.12%,327.04,12.55,0,1,10,0,1196,4.1,21,0
14000,12.69%,469.63,15.89,0,2,9,0,15386,63.1,19,0
20000,15.58%,699.01,21.52,0,0,8,0,12491,90.4,15,0
20000,11.71%,661.52,16.12,0,0,11,0,14345,83.9,25,0
23000,13.61%,530.54,10.74,0,0,16,0,23779,72.9,23,0
3400,11.49%,112.11,15.3,0,0,9,0,9916,55.7,20,0
11500,11.49%,252.86,14.18,0,1,14,0,21175,44.6,46,0
10000,9.45%,320.1,7.44,0,0,17,0,29884,43.6,27,0
6000,6.99%,185.24,22.45,0,1,6,0,12657,68.4,19,0
2500,13.49%,84.83,12.39,0,2,4,0,2277,37.3,13,0
3500,12.21%,116.61,8.28,1,0,6,0,3900,43.7,17,0
12500,9.91%,265.04,17.09,0,1,6,0,2215,10.9,14,0
18500,7.49%,575.39,18.82,0,0,9,0,3502,15,27,0
10075,11.49%,221.53,19.2,0,1,19,0,9181,17.2,45,0
4000,7.49%,124.41,4.36,0,0,2,0,4212,47.9,6,0
2000,14.61%,68.96,14.86,0,0,3,0,261,87,4,0
8000,6.99%,246.99,23.13,0,1,6,0,1800,32.7,10,0
9200,9.88%,296.34,16.79,0,4,10,0,2917,6,23,1
18000,16.45%,636.8,20.21,0,0,6,0,24926,59.3,13,0
1500,9.70%,48.19,15.62,0,1,9,0,1645,29.9,32,0
18000,6.62%,552.67,6.35,0,0,8,0,16136,25,13,0
10000,8.49%,315.63,12.07,0,0,10,0,9902,39.9,29,0
12000,8.90%,248.52,4.53,0,0,11,0,5511,17.1,19,1
2500,7.88%,78.21,4.29,0,1,5,0,6731,48.8,23,0
7000,12.87%,235.44,16.06,0,2,6,0,19609,73.7,12,0
7000,6.99%,216.11,18.08,1,0,19,0,6056,10.9,48,0
7500,12.68%,169.43,8.4,0,0,5,0,6917,72.8,9,0
3000,14.83%,71.11,14.09,0,2,15,0,4843,36.7,24,0
6300,13.06%,143.54,9.83,0,0,7,0,0,0,15,0
10000,12.98%,336.85,13.93,0,2,13,0,18688,71.1,49,0
6000,13.98%,139.55,7.31,0,1,7,1,5664,33.1,29,0
3000,7.88%,93.85,8.7,0,0,12,0,2634,36.1,16,0
12000,11.66%,396.63,12.94,0,0,20,0,36467,62.9,38,0
5000,15.13%,173.65,2.74,0,3,2,0,591,84.4,6,0
9000,7.88%,281.53,1.55,0,0,6,0,7517,57.4,17,0
25000,15.57%,873.63,9.17,0,1,6,0,15955,53.7,39,1
10000,9.63%,320.94,17.96,0,0,8,0,52045,73.9,14,0
6000,11.71%,132.59,21.99,0,0,13,0,31994,93.5,29,1
10000,11.48%,329.69,23.41,0,0,8,0,9430,45.3,12,0
13500,9.38%,431.69,10.6,0,0,7,0,18640,44.9,20,0
12000,15.28%,287.25,17.87,0,1,11,0,6362,64.9,21,0
14000,14.59%,482.51,16.88,0,5,20,0,48214,68.4,29,0
7750,14.83%,268.02,13.41,1,0,4,0,7973,87.5,9,0
3000,7.88%,93.85,2.38,0,0,8,0,2748,31.4,29,0
5000,16.95%,178.14,2.91,0,7,8,0,8136,36.5,11,0
11100,16.77%,394.48,14.55,0,1,11,0,21831,72,18,0
10000,14.96%,346.47,14.93,0,0,9,0,19302,95.1,17,0
3500,5.42%,105.56,3.53,0,0,9,0,760,2.9,19,0
5000,6.03%,152.18,19.07,0,1,9,0,14829,21.8,20,0
10000,6.17%,305,18.94,0,2,12,0,26394,67.8,25,0
2250,5.42%,67.86,16.43,0,0,9,0,4425,36,25,0
25000,12.87%,840.83,12.97,0,5,6,0,6999,29.2,10,0
15850,13.49%,364.63,11.44,1,1,9,0,7143,40.1,19,0
24000,18.17%,611.67,13.01,1,1,10,0,20048,85.7,40,0
4800,8.49%,151.51,20.7,0,0,8,0,35803,79.2,18,0
5400,12.42%,180.45,22.92,0,0,8,0,5395,71.9,13,0
5000,11.36%,164.56,10.81,0,3,7,0,5595,36.8,16,0
25000,17.58%,629.14,9.59,0,0,8,0,26224,56.8,22,0
5200,10.25%,168.41,21.63,0,2,6,0,12970,66.2,16,0
13600,9.99%,438.77,13.9,0,0,5,0,13846,81.9,15,0
30000,18.64%,772.29,15.58,0,1,9,0,13720,50.4,18,0
1800,12.21%,59.97,19.82,0,0,4,0,16854,96.3,24,0
10000,15.62%,349.7,11.13,0,1,7,0,22570,94,27,0
13200,18.17%,336.42,0.35,0,7,3,0,2298,53.5,14,0
4000,14.27%,93.64,13.25,0,1,9,0,627,41.8,20,0
5500,9.76%,176.86,21.92,0,0,6,0,1763,26.3,20,0
11000,12.69%,369,15.1,1,1,10,0,17414,79.5,18,0
17000,18.67%,437.91,14.65,0,0,8,0,3408,87.4,22,0
20000,14.65%,472.14,20.96,0,1,7,0,11960,78.7,21,0
4400,13.92%,150.21,17.58,0,0,5,0,9390,83.8,5,0
18000,12.18%,599.4,10.61,0,1,12,0,28960,22.2,19,0
18000,9.88%,579.79,14.9,0,0,9,0,14257,49.8,25,0
8000,16.95%,285.02,8.46,0,3,12,0,47014,96.5,33,0
15000,12.84%,504.27,0.26,0,2,10,0,186,0.7,17,0
24000,17.51%,603.07,19.61,0,0,12,0,16455,83.1,37,0
12000,5.79%,363.93,0.8,0,2,10,0,1518,17,31,0
6300,11.71%,208.38,7.2,0,1,6,0,6274,84.3,11,0
20000,15.70%,700.22,17.77,0,4,10,0,172716,90.4,30,0
16800,12.61%,562.91,12.18,0,1,9,0,20616,42.2,14,0
9600,13.99%,328.06,23.81,0,1,10,1,13461,82.6,17,0
3000,5.99%,91.26,6.7,0,0,12,0,13068,55.4,21,0
8000,5.99%,243.34,13.75,0,0,9,0,3794,29.4,9,0
5000,6.17%,152.5,1.95,0,1,6,0,2686,24.1,8,0
8400,13.23%,283.97,7.69,0,0,5,0,2738,29.6,8,0
14000,14.17%,327,13.03,0,1,3,0,16180,76.7,13,0
11325,19.29%,295.59,24.77,1,0,9,0,2491,24.2,30,1
4200,16.02%,147.71,14.87,1,0,4,0,4981,95.8,8,1
10000,12.61%,335.07,3.56,0,0,5,0,7878,71.6,20,0
12000,15.95%,291.5,14.43,0,2,12,0,9885,58.1,25,0
7000,10.59%,227.82,10.4,0,0,11,0,5935,18.1,13,0
12000,18.39%,307.28,15.79,0,0,9,0,34930,81.2,23,0
8000,9.99%,258.1,6.56,0,0,4,0,7479,52.3,6,0
9150,14.11%,313.2,24.34,1,1,8,0,46268,92.9,21,1
15000,7.90%,469.36,17.73,0,0,6,0,11550,61.3,23,0
3000,13.72%,102.13,13.56,0,0,7,0,13004,79.8,12,0
7500,14.96%,259.84,5.38,0,1,5,0,5385,58.5,8,0
5500,10.74%,179.39,7.94,0,0,6,0,350,9.5,11,0
4000,5.42%,120.64,19.51,0,0,11,0,1275,15.4,23,0
4800,7.90%,150.2,9.19,0,0,6,0,13320,56.4,11,0
4000,12.68%,134.17,19.42,1,0,7,0,4668,86.4,24,0
15000,7.90%,469.36,9.08,0,0,13,0,16189,35.8,31,1
22100,7.29%,685.32,8.4,0,0,6,0,21691,43.4,12,0
6550,10.36%,140.34,4.82,2,2,10,1,6821,47.7,25,0
12000,7.29%,372.12,13.66,0,0,7,0,28790,63.9,22,0
6400,11.54%,211.17,1.83,0,1,7,0,11200,23.2,11,0
19500,13.49%,448.6,12.88,0,0,17,0,53884,65.1,44,0
4500,15.21%,156.46,18.28,0,4,16,0,14231,61,29,0
9000,15.20%,215.06,9.99,0,1,16,1,12714,82,30,0
18000,11.99%,597.78,9.5,1,0,13,0,84148,34.8,27,0
17000,13.79%,579.29,16,0,2,9,0,17613,76.6,20,0
4800,11.86%,106.44,6.23,0,1,5,0,0,0,13,1
35000,22.06%,967.86,14.71,0,0,10,0,27800,92.7,38,0
21000,13.36%,711.22,10.74,0,2,9,1,29381,88.2,18,1
25000,10.36%,810.92,16.14,0,0,17,0,34224,42.3,30,0
11000,12.53%,368.13,5.12,0,2,5,0,358,7.5,10,0
3000,15.28%,71.82,19.91,0,3,7,0,2989,52.4,8,0
5600,15.96%,196.77,10.29,0,1,15,0,6964,42,19,1
2500,14.91%,86.56,18.28,0,1,11,0,36104,90,23,0
15000,14.91%,519.32,19.09,0,0,12,0,17583,53.9,23,0
14800,18.53%,538.98,1.58,0,1,3,0,8476,66.7,32,1
500,9.01%,15.91,0,0,6,2,0,0,0,2,0
5000,8.90%,158.77,3.68,0,1,6,0,6691,83.6,13,0
11000,8.94%,349.49,8.95,0,1,10,0,25212,46.6,33,0
10000,15.68%,350.02,8.83,0,2,6,0,9700,36.7,6,0
3000,11.49%,98.92,18.31,0,0,13,0,11712,66.9,34,0
5000,7.68%,155.96,15,0,0,6,0,695,8.2,8,0
1350,5.42%,40.72,11.89,0,2,11,0,506,5.4,17,0
4000,9.99%,129.05,22.7,0,1,11,0,10291,54.7,21,0
12000,5.42%,361.92,9.12,0,0,9,0,18873,46.4,24,0
6400,6.03%,194.79,19.27,0,0,10,0,17178,55.2,22,0
9800,13.11%,330.7,8.25,1,2,14,0,5745,18.4,24,1
3000,17.56%,75.47,12.32,0,0,8,0,13333,65,15,0
29700,11.11%,973.89,26.45,0,0,5,0,195,2.5,20,0
3600,15.23%,125.21,22.25,0,1,22,0,10100,68,38,0
11225,16.49%,275.91,16.1,0,0,13,0,8323,78.5,30,1
10000,11.89%,331.64,15.25,0,1,10,0,7642,28.2,33,0
22000,13.49%,506.11,18.14,0,0,11,0,25464,80.3,27,1
5000,6.99%,154.37,22.51,0,0,10,0,5052,50.2,21,0
11200,14.65%,264.4,4.97,0,1,6,0,9309,36.4,15,0
13200,15.28%,459.4,10.4,1,2,9,0,93192,74.4,27,0
14000,11.89%,464.3,11.46,0,0,7,1,17523,35.9,11,0
8800,7.51%,273.78,10.51,0,0,8,0,8699,67.4,20,0
10200,5.42%,307.64,18.62,0,0,11,0,14551,42.2,32,0
10000,13.47%,339.23,14.91,0,3,5,0,26694,98.9,11,0
4000,11.86%,88.7,0.54,0,2,7,0,437,8.4,13,0
1200,10.37%,38.93,7.91,0,0,4,0,142,5.3,11,0
5000,15.57%,174.73,15.77,0,6,17,0,11667,90.4,46,0
10475,14.38%,359.95,9.98,0,6,9,0,15918,101.4,16,0
17850,19.29%,465.9,17.03,0,2,6,0,9647,67.9,12,1
9075,7.49%,282.25,20.95,0,0,13,0,46698,46.7,33,0
6000,8.49%,189.38,3.64,0,3,8,0,4422,25.9,15,0
25000,12.87%,840.83,16.42,0,1,9,0,47643,82.6,35,0
3500,13.49%,80.52,14.1,0,0,5,1,11014,61.5,13,0
5000,7.51%,155.56,16.85,1,1,8,0,11542,40.6,16,0
8000,9.20%,255.15,1.03,0,1,3,0,1834,12.8,4,0
17000,11.99%,564.57,11.56,0,0,10,0,7714,21,22,1
12000,17.74%,432.26,11.36,0,7,3,1,13328,93.9,12,0
7000,9.63%,224.66,10.35,0,1,4,0,2108,10.9,19,0
12600,16.77%,311.59,20.22,1,1,9,0,11807,78.7,11,0
11200,13.16%,378.23,4.48,0,1,12,0,4712,56.8,27,0
5000,5.42%,150.8,2.1,0,0,10,0,3432,5.6,31,0
10000,13.35%,338.63,12.47,0,1,13,0,13389,40.3,13,0
1400,13.49%,47.51,6.28,0,0,7,0,3599,59,25,0
10000,10.99%,217.38,4.55,0,0,6,0,3601,21.6,11,0
6075,11.71%,200.94,15.45,0,0,5,1,11429,82.4,12,0
7200,6.92%,222.06,6.71,1,0,10,0,4723,17.4,24,0
12000,14.79%,414.76,4.9,0,1,4,0,3639,38.3,4,0
23000,18.39%,588.94,14.66,0,2,5,0,4545,48.9,20,0
13650,17.80%,345.14,15.22,0,5,10,1,6029,41.6,21,0
7600,7.74%,237.27,5.67,0,1,6,0,6616,24.4,13,0
20000,14.79%,473.6,12.41,0,1,8,0,20858,62.8,15,0
3000,14.96%,103.94,4.9,0,0,5,0,9,3,12,0
11450,8.49%,361.4,21.21,0,0,10,0,10192,34,15,0
30000,16.40%,735.94,9.03,0,0,10,0,31675,55.2,37,0
4500,7.51%,140,20.27,0,2,15,0,68618,80.1,24,0
10650,14.79%,252.2,18.6,0,2,13,0,34817,30.7,29,0
2500,7.29%,77.53,20.94,0,1,11,0,14323,52.3,32,0
8500,6.17%,259.25,22.9,0,2,9,0,9908,43.7,44,1
5000,12.68%,112.95,12.59,0,0,13,1,7686,61.5,28,0
25000,16.45%,884.5,24.89,0,2,17,0,41695,87,41,0
10000,8.00%,313.37,1.03,0,0,6,0,2161,13.2,13,0
23200,23.52%,660.97,7.89,0,1,10,1,8625,99.1,22,1
4200,5.99%,127.76,4.12,0,2,12,0,5727,13.7,25,0
6200,6.17%,189.1,16,0,0,4,0,576,8.9,7,0
9600,10.37%,205.73,23.66,0,0,9,0,57641,72.3,21,0
1500,6.76%,46.16,0.75,0,1,8,0,8588,20.2,14,0
5600,7.29%,173.66,7.2,0,1,5,0,8010,39.3,18,0
12000,7.29%,372.12,12.21,0,2,10,0,21840,21.5,24,0
3500,6.39%,107.11,14.18,0,2,12,0,5256,15.6,36,0
10000,8.49%,315.63,11.46,0,1,10,0,2509,9.9,16,0
5500,7.14%,170.18,21.4,0,0,9,0,5642,26.7,40,0
5400,12.68%,121.99,12.84,0,0,7,0,13742,96.5,15,1
35000,16.49%,860.28,26.51,0,2,12,0,36171,53,27,1
6500,11.78%,215.22,2.14,0,2,4,0,4541,96.6,11,1
18000,14.11%,616.12,14.49,0,2,13,0,19976,81.2,17,0
2275,16.00%,79.99,24.6,0,4,27,0,34070,44.5,51,0
20000,10.59%,430.78,8.7,0,0,8,0,504,42,38,1
21825,19.69%,574.48,18.06,1,0,8,0,6074,31.6,26,0
16000,16.32%,391.82,12.95,0,7,10,0,52427,70.6,28,0
13000,12.69%,293.74,13.72,0,0,17,0,17080,58.9,27,0
18000,11.83%,596.41,8.22,0,4,10,0,71965,76.6,35,0
6400,10.62%,208.39,23.54,0,3,9,0,5732,79.6,20,0
8500,11.86%,188.48,15.06,0,0,5,0,8022,57.3,11,0
5750,14.27%,134.6,18.11,0,0,10,0,25965,89.3,32,0
11000,14.26%,377.37,10.21,0,0,7,0,60789,97.3,32,0
22000,21.67%,603.5,15.62,0,1,9,0,20154,79.4,27,0
17975,19.69%,473.14,16.6,1,0,8,0,66958,69.7,36,0
9000,8.90%,285.78,3.3,0,0,3,0,5433,40.2,11,0
8000,6.62%,245.63,5.91,0,1,7,0,6231,18.9,12,0
8000,13.49%,271.45,22.15,0,0,20,0,16376,71.5,29,0
26500,13.06%,603.78,18.05,0,2,9,0,24495,39,14,0
3500,21.48%,95.64,14.51,0,0,12,0,3790,66.5,13,0
10000,16.00%,351.58,20.2,0,0,4,0,25274,93.6,5,0
3000,10.74%,64.84,18.39,0,0,13,1,16525,61,23,0
5000,16.82%,177.81,17.4,0,7,8,0,1328,37.9,15,0
6000,15.23%,208.67,16.74,0,2,11,0,6639,72.2,50,1
15000,10.99%,491.01,15.28,0,1,5,0,10247,54.5,8,0
25000,13.80%,852.02,8.16,0,4,6,0,38348,66.1,19,0
31825,12.69%,1067.57,16.17,0,2,9,0,19309,63.3,21,0
7000,11.36%,230.38,9.1,0,0,11,0,21040,64.3,28,0
14975,6.03%,455.78,20.24,0,0,17,0,27248,27.7,53,0
7800,18.30%,199.35,6.9,0,5,5,0,139,0.4,22,0
6900,13.17%,233.06,8.6,0,7,6,0,21293,3.4,9,0
1600,14.09%,54.76,18.17,0,2,4,0,3187,27.7,6,0
1500,14.42%,51.58,13.54,0,4,25,0,25466,32.4,62,0
4000,7.88%,125.13,19.95,0,0,8,0,10074,38.5,23,0
3000,11.83%,99.41,23.93,0,2,4,0,0,0,16,0
15000,10.00%,484.01,11.09,0,0,5,0,8618,78.3,17,0
18000,7.90%,563.23,8.17,0,0,7,0,17687,57.4,21,0
7000,8.49%,220.95,12.22,1,0,5,0,9033,67.4,12,0
18875,17.49%,474.08,12.84,0,0,10,0,31137,84.2,32,1
4000,9.99%,129.05,19.41,1,0,9,0,5092,50.4,22,0
7200,12.21%,239.87,15.77,0,4,17,0,15557,24.5,64,0
35000,12.68%,790.64,8.6,0,1,10,0,11294,65,23,1
5000,6.17%,152.5,7.66,1,0,5,0,2151,17.3,17,0
4500,12.49%,150.52,9.56,0,1,5,0,4494,76.2,6,0
16000,9.63%,337.05,13.16,0,0,6,0,15704,28.4,15,0
8000,9.63%,256.76,7.56,0,1,9,0,9226,58,17,0
3000,10.08%,96.92,6.9,0,0,12,0,8349,43.5,15,1
25000,12.73%,839.16,6.47,0,0,3,0,1263,15.8,5,0
10000,7.29%,310.1,11.28,0,3,9,0,6097,58.6,32,0
2700,6.76%,83.08,0.27,0,0,9,0,1176,1.8,13,0
20000,18.25%,510.6,22.72,0,2,13,0,19035,75.8,19,1
16000,8.49%,505.01,21.74,0,3,12,0,11852,64.4,46,0
7000,9.99%,225.84,5.23,1,3,5,0,3533,11,14,0
12500,13.11%,421.82,18.22,0,1,7,0,21394,69.7,29,0
5000,14.22%,171.43,21.98,0,0,8,0,6291,86.2,12,0
10000,12.61%,335.07,12.39,0,0,11,0,48150,94,20,0
10000,10.00%,322.68,11.3,0,1,5,0,7748,36,15,0
10000,7.51%,311.1,5.92,1,0,7,0,837,4,38,0
15000,5.99%,456.27,8.47,0,0,12,0,18361,28.8,24,0
2400,12.68%,80.5,5.29,0,1,6,0,5529,70.9,14,0
3600,8.88%,114.28,12.88,0,0,11,0,3470,29.7,19,0
15000,7.49%,466.53,17.06,0,0,10,0,18707,43.6,29,0
8000,7.51%,248.88,13.58,0,0,13,0,12089,18.2,39,0
5000,13.98%,170.84,0.92,0,0,4,0,2241,49.8,6,0
18000,15.20%,430.12,8.7,0,1,9,0,2078,19.2,18,0
10000,13.36%,338.68,1.73,0,1,3,0,3153,30.3,6,0
9300,8.90%,295.31,3.65,0,0,14,0,6028,47.5,25,0
25000,17.06%,622.13,17.97,0,0,11,0,24523,73.4,36,1
4800,16.45%,117.88,16.68,0,0,20,0,12521,42.6,33,1
15000,10.37%,486.62,11.1,0,0,15,0,16071,62.7,35,0
